canonical_smiles,pIC50,set
NC(=O)CN(Cc1cccc(Cl)c1)C(=O)Cc1cncc2ccccc12,4.74,Train
CC(C)CC1CCN(C(=O)Cc2cncc3ccccc23)CC1,4.46,Train
O=C(Cc1cncc2ccccc12)N1CCCC2(CC2)C1,4.11,Train
CC(=O)N[C@@H]1CCCN(C(=O)Cc2cncc3ccccc23)C1,4.24,Train
NC(=O)O[C@H]1CCCN(C(=O)Cc2cncc3ccccc23)C1,4.26,Train
O=C(Cc1cncc2ccccc12)N1CCC[C@@H](CCO)C1,4.27,Train
CNS(=O)(=O)OCC(=O)N1CCN(Cc2cccc(Cl)c2)[C@H]2CS(=O)(=O)C[C@H]21,5.57,Train
O=C(Cc1cncc2ccccc12)N1CC[C@@H]2CCCC[C@H]2C1,4.6,Train
CNC(=O)[C@H]1CCCN(C(=O)Cc2cncc3ccccc23)C1,4.22,Train
O=C(O)C[C@H]1CCCN(C(=O)Cc2cncc3ccccc23)C1,4.22,Train
C=CC(=O)Nc1cccc(N(Cc2cccc(Cl)c2)C(=O)Cc2cncc3ccccc23)c1,5.52,Test
CNC(=O)CN1C[C@@]2(C(=O)N(c3cncc4ccccc34)C[C@@H]2C)c2cc(F)ccc2C1=O,6.47,Test
CNC(=O)CN1C[C@]2(CCN(c3cncc4ccc(OC[C@H](O)CN(C)C)cc34)C2=O)c2cc(Cl)ccc2C1=O,5.8,Test
CNC(=O)CN1C[C@@]2(C(=O)N(c3cncc4ccccc34)C[C@@H]2C)c2ccccc2C1=O,5.81,Test
CNC(=O)CN1C[C@@]2(C(=O)N(c3cncc4ccccc34)C[C@@H]2C)c2cc(Cl)ccc2C1=O,6.69,Test
C[C@H]1CN(c2cncc3ccccc23)C(=O)[C@@]12CN(CC(=O)NCc1ccnn1C)C(=O)c1ccc(Cl)cc12,5.88,Test
C[C@H]1CN(c2cncc3ccccc23)C(=O)[C@@]12CN(CC(=O)NCc1ccn(C)n1)C(=O)c1ccc(Cl)cc12,6.02,Test
CO[C@@H](C)CN1C[C@H](C(=O)Nc2cncc3ccccc23)c2cc(Cl)ccc2C1=O,5.65,Test
CN[C@H](C)CN1C[C@H](C(=O)Nc2cncc3ccccc23)c2cc(Cl)ccc2C1=O,5.49,Test
CN1C(=O)c2ccc(Cl)cc2[C@]12CCCN(c1cncc3ccccc13)C2=O,4.34,Test
CCNC(=O)CN1C[C@@]2(C(=O)N(c3cncc4ccccc34)C[C@@H]2C)c2cc(Cl)ccc2C1=O,6.47,Test
C[C@H]1CN(c2cncc3ccccc23)C(=O)[C@@]12CN(CC(=O)NCC1CC1)C(=O)c1ccc(F)cc12,5.96,Test
C[C@H]1CN(c2cncc3ccccc23)C(=O)[C@@]12CN(CC(=O)NCC1(F)CC1)C(=O)c1ccc(F)cc12,5.55,Test
C[C@H]1CN(c2cncc3ccccc23)C(=O)[C@@]12CN(CC(=O)NC1CCC1)C(=O)c1ccc(Cl)cc12,5.71,Test
CCNC(=O)CN1C[C@@]2(C(=O)N(c3cncc4ccccc34)C[C@@H]2C)c2cc(F)ccc2C1=O,6.29,Test
CNC(=O)CN1C[C@@]2(C(=O)N(c3cncc4ccccc34)C[C@@H]2Cn2ccnn2)c2cc(F)ccc2C1=O,5.24,Test
CNC(=O)C1(N2C[C@@]3(C(=O)N(c4cncc5ccccc45)C[C@@H]3C)c3cc(F)ccc3C2=O)CC1,6.4,Test
CC1CCC2(CC1)CCN(C(=O)Cc1cncc3ccccc13)C2,4.64,Test
CNC(=O)CN1C[C@@]2(C(=O)N(c3cncc4ccccc34)C[C@@H]2CS(C)(=O)=O)c2cc(F)ccc2C1=O,4.07,Test
CNC(=O)CN1C[C@@]2(C(=O)N(c3cncc4ccccc34)C[C@@H]2CC#N)c2cc(Cl)ccc2C1=O,5.6,Test
C[C@H]1CN(c2cncc3ccccc23)C(=O)[C@@]12CN(CCN1CCOCC1)C(=O)c1ccc(F)cc12,6.52,Test
C[C@H]1CN(c2cncc3ccccc23)C(=O)[C@@]12CN(Cc1cn[nH]c1)C(=O)c1ccc(F)cc12,6.33,Test
C[C@H]1CN(c2cncc3ccccc23)C(=O)[C@@]12CN(CCN1CCOCC1)C(=O)c1ccc(Cl)cc12,6.42,Test
CNC(=O)[C@@H](C)N1C[C@@]2(C(=O)N(c3cncc4ccccc34)C[C@@H]2C)c2cc(F)ccc2C1=O,6.32,Test
CO[C@@H](C)CN1C[C@@]2(C(=O)N(c3cncc4ccccc34)C[C@@H]2C)c2cc(Cl)ccc2C1=O,5.86,Test
CNC(=O)[C@@H](C)N1C[C@@]2(C(=O)N(c3cncc4ccccc34)C[C@@H]2C)c2cc(Cl)ccc2C1=O,5.98,Test
CNCCN1C[C@@]2(C(=O)N(c3cncc4ccccc34)C[C@@H]2C)c2cc(Cl)ccc2C1=O,6.22,Test
CO[C@@H](C)CN1C[C@@]2(C(=O)N(c3cncc4ccccc34)C[C@@H]2C)c2cc(F)ccc2C1=O,5.95,Test
C=CC(=O)N1CCCc2c1cccc2N(Cc1cccc(Cl)c1)C(=O)Cc1cncc2ccccc12,6.43,Test
CNC(=O)CN1C[C@@]2(C(=O)N(c3cncc4ccccc34)C[C@@H]2CNc2ccccc2)c2cc(Cl)ccc2C1=O,6.53,Test
CNC(=O)CN1C[C@@]2(C(=O)N(c3cncc4ccccc34)C[C@@H]2CNc2cnn(C)c2)c2cc(Cl)ccc2C1=O,6.39,Test
CNC(=O)CN1C[C@@]2(C(=O)N(c3cncc4ccccc34)C[C@@H]2Cc2nn[nH]n2)c2cc(Cl)ccc2C1=O,5.0,Test
C[C@H]1CN(c2cncc3ccccc23)C(=O)[C@@]12CN(Cc1c[nH]cn1)C(=O)c1ccc(F)cc12,6.4,Test
C[C@H]1CN(c2cncc3ccccc23)C(=O)[C@@]12CN(Cc1ccn[nH]1)C(=O)c1ccc(F)cc12,6.82,Test
C[C@H]1CN(c2cncc3ccccc23)C(=O)[C@@]12CN(Cc1ncc[nH]1)C(=O)c1ccc(F)cc12,6.46,Test
CNC(=O)CN1C[C@@]2(C(=O)N(c3cncc4ccccc34)C[C@@H]2CNc2ccncn2)c2cc(Cl)ccc2C1=O,6.92,Test
CNC(=O)CN1C[C@@]2(C(=O)N(c3cncc4ccccc34)C[C@@H]2CNc2cnccn2)c2cc(Cl)ccc2C1=O,6.46,Test
CNC(=O)CN1C[C@@]2(C(=O)N(c3cncc4ccccc34)C[C@@H]2CS(=O)(=O)N(C)C)c2cc(Cl)ccc2C1=O,4.59,Test
CNC(=O)CN1C[C@@]2(C(=O)N(c3cncc4ccccc34)C[C@@H]2CS(=O)(=O)NC)c2cc(F)ccc2C1=O,4.6,Test
C[C@H]1CN(c2cncc3ccccc23)C(=O)[C@@]12CN(Cc1cc(O)ncn1)C(=O)c1ccc(F)cc12,5.51,Test
C[C@H]1CN(c2cncc3ccccc23)C(=O)[C@@]12CN(Cc1nc[nH]n1)C(=O)c1ccc(F)cc12,5.59,Test
CCn1nccc1CN1C[C@@]2(C(=O)N(c3cncc4ccccc34)C[C@@H]2C)c2cc(F)ccc2C1=O,6.72,Test
CNC(=O)CN1C[C@@]2(C(=O)N(c3cncc4ccccc34)C[C@@H]2Cn2cccn2)c2cc(Cl)ccc2C1=O,5.8,Test
CNCCN1C[C@@]2(C(=O)N(c3cncc4ccccc34)C[C@@H]2C)c2cc(F)ccc2C1=O,5.98,Test
C[C@H]1CN(c2cncc3ccccc23)C(=O)[C@@]12CN(Cc1c[nH]nn1)C(=O)c1ccc(F)cc12,6.37,Test
C[C@H]1CN(c2cncc3ccccc23)C(=O)[C@@]12CN(Cc1ccnn1C)C(=O)c1ccc(F)cc12,6.5,Test
C[C@H]1CN(c2cncc3ccccc23)C(=O)[C@@]12CN(Cc1cocn1)C(=O)c1ccc(F)cc12,6.9,Test
Cc1cnc(CN2C[C@@]3(C(=O)N(c4cncc5ccccc45)C[C@@H]3C)c3cc(F)ccc3C2=O)cn1,6.01,Test
CNC(=O)CN1C[C@@]2(C(=O)N(c3cncc4ccccc34)C[C@@H]2CNc2cnc(C)s2)c2cc(Cl)ccc2C1=O,5.51,Test
CNC(=O)CN1C[C@@]2(C(=O)N(c3cncc4ccccc34)C[C@@H]2CS(=O)(=O)NC)c2cc(Cl)ccc2C1=O,4.62,Test
CNC(=O)CN1C[C@@]2(C(=O)N(c3cncc4ccccc34)C[C@@H]2Cn2ncnn2)c2cc(Cl)ccc2C1=O,4.59,Test
C[C@H]1CN(c2cncc3ccccc23)C(=O)[C@@]12CN(CC#N)C(=O)c1ccc(F)cc12,5.52,Test
C[C@H]1CN(c2cncc3ccccc23)C(=O)[C@@]12CN(Cc1nccn1C)C(=O)c1ccc(F)cc12,5.45,Test
C[C@H]1CN(c2cncc3ccccc23)C(=O)[C@@]12CN(Cc1nnnn1C)C(=O)c1ccc(F)cc12,5.46,Test
Cc1cc(CN2C[C@@]3(C(=O)N(c4cncc5ccccc45)C[C@@H]3C)c3cc(F)ccc3C2=O)on1,6.92,Test
CNC(=O)CN1C[C@@]2(C(=O)N(c3cncc4ccccc34)C[C@@H]2CNc2scnc2C)c2cc(Cl)ccc2C1=O,5.54,Test
CNC(=O)CN1C[C@@]2(C(=O)N(c3cncc4ccccc34)C[C@@H]2CNc2cncs2)c2cc(Cl)ccc2C1=O,6.44,Test
C[C@H]1CN(c2cncc3ccccc23)C(=O)[C@@]12CN(CCN1CCN(S(C)(=O)=O)CC1)C(=O)c1ccc(Cl)cc12,6.46,Test
O=C1c2ccc(Cl)cc2[C@@]2(CN1CCN1CCOCC1)C(=O)N(c1cncc3ccccc13)C[C@@H]2CNc1ncccn1,6.43,Test
CNC(=O)CN1C[C@@]2(C(=O)N(c3cncc4ccccc34)C[C@@H]2CNc2ccc(Cl)nn2)c2cc(Cl)ccc2C1=O,6.91,Test
C[C@H]1CN(c2cncc3ccccc23)C(=O)[C@@]12CN(Cc1ccnnc1)C(=O)c1ccc(F)cc12,6.85,Test
Cc1ncc(CN2C[C@@]3(C(=O)N(c4cncc5ccccc45)C[C@@H]3C)c3cc(F)ccc3C2=O)o1,5.96,Test
C[C@H]1CN(c2cncc3ccccc23)C(=O)[C@@]12CN(CCN1CCCC1=O)C(=O)c1ccc(Cl)cc12,5.67,Test
C[C@H]1CN(c2cncc3ccccc23)C(=O)[C@@]12CN(CCN1CCS(=O)(=O)CC1)C(=O)c1ccc(Cl)cc12,6.5,Test
C[C@H]1CN(c2cncc3ccccc23)C(=O)[C@@]12CN(Cc1ncco1)C(=O)c1ccc(F)cc12,5.9,Test
Cc1nc(CN2C[C@@]3(C(=O)N(c4cncc5ccccc45)C[C@@H]3C)c3cc(F)ccc3C2=O)co1,7.23,Test
C[C@H]1CN(c2cncc3ccccc23)C(=O)[C@@]12CN(Cc1cnn(C)n1)C(=O)c1ccc(F)cc12,6.59,Test
C[C@H]1CN(c2cncc3ccccc23)C(=O)[C@@]12CN(Cc1nnn(C)n1)C(=O)c1ccc(F)cc12,5.56,Test
Cc1nc(CN2C[C@@]3(C(=O)N(c4cncc5ccccc45)C[C@@H]3C)c3cc(F)ccc3C2=O)no1,5.62,Test
C[C@H]1CN(c2cncc3ccccc23)C(=O)[C@@]12CN(Cc1ccon1)C(=O)c1ccc(F)cc12,6.74,Test
C[C@H]1CN(c2cncc3ccccc23)C(=O)[C@@]12CN(Cc1ncn(C)n1)C(=O)c1ccc(F)cc12,5.21,Test
C[C@H]1CN(c2cncc3ccccc23)C(=O)[C@@]12CN(Cc1ccn(C)n1)C(=O)c1ccc(F)cc12,6.82,Test
C[C@H]1CN(c2cncc3ccccc23)C(=O)[C@@]12CN(Cc1cnn(C)c1)C(=O)c1ccc(F)cc12,6.9,Test
COC[C@H]1CN(c2cncc3ccccc23)C(=O)[C@@]12CN(Cc1ccn[nH]1)C(=O)c1ccc(Cl)cc12,6.27,Test
C[C@H]1CN(c2cncc3ccccc23)C(=O)[C@@]12CN(Cc1ccncn1)C(=O)c1ccc(F)cc12,6.86,Test
COC[C@H]1CN(c2cncc3ccccc23)C(=O)[C@@]12CN(Cc1c[nH]cn1)C(=O)c1ccc(Cl)cc12,5.92,Test
COC[C@H]1CN(c2cncc3ccccc23)C(=O)[C@@]12CN(Cc1ncc[nH]1)C(=O)c1ccc(Cl)cc12,5.98,Test
CNC(=O)CN1C[C@@]2(C(=O)N(c3cncc4ccccc34)C[C@@H]2CCl)c2cc(Cl)ccc2C1=O,5.93,Test
C[C@H]1CN(c2cncc3ccccc23)C(=O)[C@@]12CN(CCN1CCC3(COC3)C1)C(=O)c1ccc(Cl)cc12,6.5,Test
CNC(=O)CN1C[C@@]2(C(=O)N(c3cncc4ccccc34)C[C@@H]2CNc2ncncn2)c2cc(Cl)ccc2C1=O,7.14,Test
CNC(=O)CN1C[C@@]2(C(=O)N(c3cncc4ccccc34)C[C@@H]2CNc2nncs2)c2cc(Cl)ccc2C1=O,7.25,Test
C[C@@H]1COC[C@@H](C)N1CCN1C[C@@]2(C(=O)N(c3cncc4ccccc34)C[C@@H]2C)c2cc(Cl)ccc2C1=O,6.45,Test
C[C@H]1CN(c2cncc3ccccc23)C(=O)[C@@]12CN(CCN1CCOC(C)(C)C1)C(=O)c1ccc(Cl)cc12,6.51,Test
C[C@@H]1COC[C@H](C)N1CCN1C[C@@]2(C(=O)N(c3cncc4ccccc34)C[C@@H]2C)c2cc(Cl)ccc2C1=O,5.92,Test
C[C@H]1CN(CCN2C[C@@]3(C(=O)N(c4cncc5ccccc45)C[C@@H]3C)c3cc(Cl)ccc3C2=O)CCO1,6.45,Test
CNC(=O)CN1C[C@@]2(C(=O)N(c3cncc4ccccc34)C[C@@H]2COC2CCC2)c2cc(Cl)ccc2C1=O,5.94,Test
C[C@@H]1CN(CCN2C[C@@]3(C(=O)N(c4cncc5ccccc45)C[C@@H]3C)c3cc(Cl)ccc3C2=O)[C@H](C)CO1,6.92,Test
C[C@H]1CN(CCN2C[C@@]3(C(=O)N(c4cncc5ccccc45)C[C@@H]3C)c3cc(Cl)ccc3C2=O)[C@@H](C)CO1,6.74,Test
C[C@H]1CN(c2cncc3ccccc23)C(=O)[C@@]12CN(CCN1CC(F)(F)C1)C(=O)c1ccc(Cl)cc12,6.67,Test
C[C@H]1CN(CCN2C[C@@]3(C(=O)N(c4cncc5ccccc45)C[C@@H]3C)c3cc(Cl)ccc3C2=O)C[C@H](C)O1,6.57,Test
C[C@H]1CN(c2cncc3ccccc23)C(=O)[C@@]12CN(CCN1C[C@H]3CC[C@H](C1)O3)C(=O)c1ccc(Cl)cc12,6.47,Test
C[C@H]1CN(c2cncc3ccccc23)C(=O)[C@@]12CN(CCN1C[C@H]3COC[C@H]3C1)C(=O)c1ccc(Cl)cc12,6.65,Test
C[C@H]1CN(c2cncc3ccccc23)C(=O)[C@@]12CN(CCN1C[C@H]3C[C@@H]1CO3)C(=O)c1ccc(Cl)cc12,6.71,Test
C[C@@H]1CN(CCN2C[C@@]3(C(=O)N(c4cncc5ccccc45)C[C@@H]3C)c3cc(Cl)ccc3C2=O)CCO1,6.72,Test
C[C@@H]1CN(CCN2C[C@@]3(C(=O)N(c4cncc5ccccc45)C[C@@H]3C)c3cc(Cl)ccc3C2=O)C[C@@H](C)O1,6.41,Test
CNCCN1C[C@@]2(C(=O)N(c3cncc4ccccc34)C[C@@H]2COCC2CC2)c2cc(Cl)ccc2C1=O,6.05,Test
CNCCN1C[C@@]2(C(=O)N(c3cncc4ccccc34)C[C@@H]2CS(=O)(=O)N(C)C)c2cc(Cl)ccc2C1=O,4.75,Test
C[C@H]1CN(c2cncc3ccccc23)C(=O)[C@@]12CN(C1CCNCC1)C(=O)c1ccc(Cl)cc12,6.33,Test
O=C1c2ccc(Cl)cc2[C@@]2(CN1CC1COC1)C(=O)N(c1cncc3ccccc13)C[C@@H]2CNc1ccncn1,7.04,Test
Cc1nnc(CN2C[C@@]3(C(=O)N(c4cncc5ccccc45)C[C@@H]3CNc3ccncn3)c3cc(Cl)ccc3C2=O)o1,6.77,Test
C=CC(=O)N1CCCc2ccc(N(Cc3cccc(Cl)c3)C(=O)Cc3cncc4ccccc34)cc21,6.16,Test
CNC(=O)CN1C[C@@]2(C(=O)N(c3cncc4ccccc34)C[C@@H]2N)c2cc(Cl)ccc2C1=O,5.69,Test
O=C1c2ccc(Cl)cc2[C@@]2(CN1Cc1ccnnc1)C(=O)N(c1cncc3ccccc13)C[C@@H]2CNc1ccncn1,7.29,Test
CNC(=O)CN1C[C@@]2(C(=O)N(c3cncc4ccccc34)C[C@@H]2COCC2CC2)c2cc(Cl)ccc2C1=O,5.86,Test
C[C@H]1CN(c2cncc3ccccc23)C(=O)[C@@]12CN(CCN1CCC1)C(=O)c1ccc(Cl)cc12,6.03,Test
CNC(=O)CN1C[C@@]2(C(=O)N(c3cncc4ccccc34)C[C@@H]2NC(C)C)c2cc(Cl)ccc2C1=O,5.18,Test
C[C@@H]1CN(CCN2C[C@@]3(C(=O)N(c4cncc5ccccc45)C[C@@H]3C)c3cc(Cl)ccc3C2=O)C[C@H](C)O1,6.49,Test
CNC(=O)CN1C[C@@]2(C(=O)N(c3cncc4ccccc34)C[C@@H]2NC)c2cc(Cl)ccc2C1=O,5.97,Test
CNC(=O)CN1C[C@@]2(C(=O)N(c3cncc4ccccc34)C[C@@H]2NS(C)(=O)=O)c2cc(Cl)ccc2C1=O,4.75,Test
CNC(=O)CN1C[C@@]2(C(=O)N(c3cncc4ccccc34)C[C@@H]2NCC2CC2)c2cc(Cl)ccc2C1=O,5.89,Test
O=C1c2ccc(Cl)cc2[C@@]2(CN1Cc1nnco1)C(=O)N(c1cncc3ccccc13)C[C@@H]2CNc1ncncn1,6.81,Test
CCO[C@H]1CN(c2cncc3ccccc23)C(=O)[C@@]12CN(CC(=O)NC)C(=O)c1ccc(Cl)cc12,5.57,Test
O=C1c2ccc(Cl)cc2[C@@]2(CN1Cc1ccnnc1)C(=O)N(c1cncc3ccccc13)C[C@@H]2CNc1nncs1,7.6,Test
CNC(=O)CN1C[C@]2(C(=O)N(c3cncc4ccccc34)C[C@H]2OCC2CC2)c2cc(Cl)ccc2C1=O,5.48,Test
CNC(=O)CN1C[C@@]2(C(=O)N(c3cncc4ccccc34)C[C@@H]2NC(C)=O)c2cc(Cl)ccc2C1=O,4.26,Test
CCS(=O)(=O)N[C@H]1CN(c2cncc3ccccc23)C(=O)[C@@]12CN(CC(=O)NC)C(=O)c1ccc(Cl)cc12,4.28,Test
Cc1nnc(Sc2cc(-c3ccccc3)nc3ncnn23)n1C,5.56,Test
Cc1cc(Sc2nnc(-c3ccc(Cl)cc3)n2C)n2ncnc2n1,4.99,Test
O=C1c2ccc(Cl)cc2[C@@]2(CN1CC1CNC1)C(=O)N(c1cncc3ccccc13)C[C@@H]2CNc1nccs1,7.0,Test
COc1ccc(N(Cc2cccc(Cl)c2)C(=O)Cc2cccnc2)cc1,4.51,Test
C[C@H]1COCCN(C(=O)Cc2cncc3ccccc23)C1,4.3,Test
C[C@H]1CCCN1C(=O)Cc1cncc2ccccc12,4.72,Test
O=C(Cc1cncc2ccccc12)N1CCOCC1,4.26,Test
C[C@H]1COCCCN1C(=O)Cc1cncc2ccccc12,4.32,Test
C[C@H]1CCCCCN1C(=O)Cc1cncc2ccccc12,4.64,Test
C[C@H]1CCCCN(C(=O)Cc2cncc3ccccc23)C1,4.03,Test
O=C(Cc1cncc2ccccc12)N1CCc2[nH]cnc2C1,4.36,Test
O=C(Cc1cncc2ccccc12)N1CCc2sccc2C1,5.21,Test
C[C@H]1COCCN1C(=O)Cc1cncc2ccccc12,4.3,Test
O=C(Cc1cncc2ccccc12)N1CCCCCC1,4.51,Test
COc1ccc(N(Cc2cccc(Cl)c2)C(=O)Cc2cncc(C)c2)cc1,5.11,Test
O=C(Cc1cncc2ccccc12)N(Cc1cccc(Cl)c1)c1ccc2cc[nH]c2c1,5.63,Test
C[C@H]1CCCN(C(=O)Cc2cncc3ccccc23)C1,3.99,Test
C[C@H]1CCCCN1C(=O)Cc1cncc2ccccc12,4.42,Test
C[C@H]1CN(C(=O)Cc2cncc3ccccc23)CCO1,4.24,Test
O=C(Cc1cncc2ccccc12)N1CCC1,4.22,Test
O=C(Cc1cncc2ccccc12)N1CCn2nccc2C1,4.28,Test
Cc1nc2ccc(N(Cc3cccc(Cl)c3)C(=O)Cc3cncc4ccccc34)cc2[nH]1,5.92,Test
O=C(Cc1cncc2ccccc12)N1CCc2c(Cl)cccc2C1,4.49,Test
C[C@H]1CCN(C(=O)Cc2cncc3ccccc23)C1,4.09,Test
C[C@H]1CCN1C(=O)Cc1cncc2ccccc12,4.24,Test
COc1ccc(N(Cc2cccc(Cl)c2)C(=O)Cc2cnccc2C)cc1,4.79,Test
O=C(Cc1cncc2ccccc12)N1CCCn2nccc2C1,4.32,Test
O=C(Cc1cncc2ccccc12)N1CCCC1,4.3,Test
O=C(Cc1cncc2ccccc12)N1CCCOCC1,4.3,Test
Cc1nc2c(n1C)CCN(C(=O)Cc1cncc3ccccc13)C2,4.26,Test
Cn1cnc2c1CCN(C(=O)Cc1cncc3ccccc13)C2,3.91,Test
CC1CCN(C(=O)Cc2cncc3ccccc23)CC1,5.51,Test
CC1CN(C(=O)Cc2cncc3ccccc23)C1,4.41,Test
O=C(Cc1cncc2ccccc12)N1CCCCC1,4.11,Test
C[C@H]1CCN(C(=O)Cc2cncc3ccccc23)CCO1,3.75,Test
C[C@H]1CN(C(=O)Cc2cncc3ccccc23)CCCO1,4.23,Test
C[C@H]1CCOCCN1C(=O)Cc1cncc2ccccc12,4.33,Test
O=C(Cc1cncc2ccccc12)N(Cc1cccc(Cl)c1)c1ccc2nc[nH]c2c1,5.64,Test
CC(C)CC1(C)CCN(C(=O)Cc2cncc3ccccc23)CC1,5.36,Test
CC(F)(F)C1CCN(C(=O)Cc2cncc3ccccc23)CC1,4.58,Test
O=C(Cc1cncc2ccccc12)N1CCC(C(F)F)CC1,5.09,Test
Cc1nccc(CN2C[C@@]3(C(=O)N(c4cncc5ccccc45)C[C@@H]3CNc3nncs3)c3cc(Cl)ccc3C2=O)n1,7.4,Test
CC(C)C1CCN(C(=O)Cc2cncc3ccccc23)CC1,5.56,Test
C[C@H]1C[C@@H](C)N(C(=O)Cc2cncc3ccccc23)[C@@H](C)C1,5.49,Test
Cc1nccc(CN2C[C@@]3(C(=O)N(c4cncc5ccccc45)C[C@@H]3CNc3nnc(C)o3)c3cc(Cl)ccc3C2=O)n1,6.89,Test
CCC1CCN(C(=O)Cc2cncc3ccccc23)CC1,5.44,Test
Cc1nccc(CN2C[C@@]3(C(=O)N(c4cncc5ccccc45)C[C@@H]3CNc3nnco3)c3cc(Cl)ccc3C2=O)n1,7.4,Test
CC1(C)CCN(C(=O)Cc2cncc3ccccc23)CC1,5.14,Test
C[C@@H]1CCN(C(=O)Cc2cncc3ccccc23)[C@H](C)C1,5.57,Test
Cc1nccc(CN2C[C@@]3(C(=O)N(c4cncc5ccccc45)C[C@@H]3CNc3nnc(C(F)(F)F)o3)c3cc(Cl)ccc3C2=O)n1,6.96,Test
O=C(Cc1cncc2ccccc12)N1CCC(C(F)(F)F)CC1,5.37,Test
O=C1c2ccc(Cl)cc2[C@@]2(CN1Cc1cc[nH]n1)C(=O)N(c1cncc3ccccc13)C[C@@H]2CNc1nncs1,6.73,Test
O=C1c2ccc(Cl)cc2[C@@]2(CN1Cc1cc[nH]n1)C(=O)N(c1cncc3ccccc13)C[C@@H]2CNc1nnc(C(F)(F)F)o1,6.69,Test
COCC1CCN(C(=O)Cc2cncc3ccccc23)CC1,3.87,Test
CC(C)C1(F)CCN(C(=O)Cc2cncc3ccccc23)CC1,5.56,Test
Cc1cncc(CC(=O)N2CCc3sccc3C2)c1,4.07,Test
O=C(Cc1cncc2ccccc12)N1CCc2scnc2C1,4.63,Test
CC(C)C1(C)CCN(C(=O)Cc2cncc3ccccc23)CC1,4.85,Test
O=C(Cc1cncc2ccccc12)N1CCc2sccc2C12CCC2,5.63,Test
CC1(CC(F)(F)F)CCN(C(=O)Cc2cncc3ccccc23)CC1,4.48,Test
CC(C)CNS(=O)(=O)OCC(=O)N1CCN(Cc2cccc(Cl)c2)[C@H]2CS(=O)(=O)C[C@H]21,5.47,Test
CC(C)CC1(C(F)(F)F)CCN(C(=O)Cc2cncc3ccccc23)CC1,5.46,Test
CC(C)NS(=O)(=O)OCC(=O)N1CCN(Cc2cccc(Cl)c2)[C@H]2CS(=O)(=O)C[C@H]21,4.91,Test
CNC(=O)C[C@H]1CCCN(C(=O)Cc2cncc3ccccc23)C1,4.21,Test
CCNS(=O)(=O)OCC(=O)N1CCN(Cc2cccc(Cl)c2)[C@H]2CS(=O)(=O)C[C@H]21,4.21,Test
O=C(Cc1cncc2ccccc12)N1CC[C@@H]2CCCC[C@@H]2C1,5.21,Test
O=C(O)C[C@@H]1CCCN(C(=O)Cc2cncc3ccccc23)C1,8.8,Test
NC(=O)O[C@@H]1CCCN(C(=O)Cc2cncc3ccccc23)C1,4.28,Test
COC(=O)[C@@H]1CCCN(C(=O)Cc2cncc3ccccc23)C1,4.28,Test
O=C(O)C[C@H]1CCCCN1C(=O)Cc1cncc2ccccc12,3.42,Test
CN(C)C(=O)[C@H]1CCCN(C(=O)Cc2cncc3ccccc23)C1,4.21,Test
COC(=O)[C@H]1CCCN(C(=O)Cc2cncc3ccccc23)C1,4.32,Test
CNC(=O)C[C@@H]1CCCCN1C(=O)Cc1cncc2ccccc12,4.35,Test
CN(C)C(=O)CN(Cc1cccc(Cl)c1)C(=O)Cc1cncc2ccccc12,4.73,Test
CNC(=O)[C@@H]1CCCN(C(=O)Cc2cncc3ccccc23)C1,4.34,Test
C[C@H]1C[C@H](C(C)(F)F)CCN1C(=O)Cc1cncc2ccccc12,4.91,Test
O=C(O)C[C@@H]1CCCCN1C(=O)Cc1cncc2ccccc12,4.25,Test
NC(=O)[C@@H]1CCCN(C(=O)Cc2cncc3ccccc23)C1,4.22,Test
CC(C)c1ccc([C@H]2CCCCN2C(=O)Cc2cncc3ccccc23)cc1,5.59,Test
CCc1cc([C@H]2CCCCN2C(=O)Cc2cncc3ccccc23)on1,4.5,Test
COCC1(CC2CC2)CCN(C(=O)Cc2cncc3ccccc23)CC1,4.31,Test
Cc1cccc([C@H]2CCCCN2C(=O)Cc2cncc3ccccc23)c1C,5.82,Test
COCc1cccc([C@H]2CCCCN2C(=O)Cc2cncc3ccccc23)c1,5.07,Test
C#Cc1ccc([C@H]2CCCCN2C(=O)Cc2cncc3ccccc23)cc1,5.66,Test
O=C(Cc1cncc2ccccc12)N1CCCC[C@H]1c1ccccc1F,5.17,Test
O=C(Cc1cncc2ccccc12)N1CCCC[C@H]1c1ccc(F)cc1F,5.0,Test
Cc1cc([C@H]2CCCCN2C(=O)Cc2cncc3ccccc23)on1,4.35,Test
COc1ccccc1[C@H]1CCCCN1C(=O)Cc1cncc2ccccc12,5.05,Test
Cn1cncc1[C@H]1CCCCN1C(=O)Cc1cncc2ccccc12,4.44,Test
O=C(Cc1cncc2ccccc12)N1CCCC[C@H]1c1nnc[nH]1,4.07,Test
Cn1cccc1[C@H]1CCCCN1C(=O)Cc1cncc2ccccc12,4.73,Test
O=C(Cc1cncc2ccccc12)N1CCCC[C@H]1c1nccs1,4.31,Test
O=C(Cc1cncc2ccccc12)N1CCCC[C@H]1c1cc(Cl)ccc1F,5.01,Test
C[C@H]1C[C@H](C)CN(C(=O)Cc2cncc3ccccc23)C1,4.95,Test
CC(C)[C@]1(O)CCCN(C(=O)Cc2cncc3ccccc23)C1,4.37,Test
COc1ccc([C@H]2CCCCN2C(=O)Cc2cncc3ccccc23)cc1F,5.57,Test
